Player,Season,Gameweek,Opponent,Team,Role,Cost,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Ampadu,21,6,liv,SHU,DEF,4.5,0.6,0.3,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,54.8,14.9,4.0,7.4,0.3,0.0,0.1,0.9,1.3,545.0,2083.0,0.0,0.0,3.0,0.0,0.03,0.03,0.11,0.2,0.2,0.01,0.01,0.04,0.05,0.05,0.11,0.11,19.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.4000000000000004,0.6299999999999999,2.4000000000000004,2.3999999999999995,-1.76,0.8599999999999994,0.41000000000000014,8.0,7.0,0.6200000000000001
Norwood,21,6,liv,SHU,MID,4.8,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,45.4,0.0,7.6,0.7,0.0,0.1,1.0,1.7,169.0,1381.0,-2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.58,0.57,19.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.4000000000000004,0.6299999999999999,2.4000000000000004,2.3999999999999995,-1.76,0.8599999999999994,0.41000000000000014,8.0,7.0,0.6200000000000001
O'Connell,21,6,liv,SHU,DEF,4.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,2.5,0.0,4.3,0.0,0.0,0.0,0.6,1.5,42.0,1477.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.4000000000000004,0.6299999999999999,2.4000000000000004,2.3999999999999995,-1.76,0.8599999999999994,0.41000000000000014,8.0,7.0,0.6200000000000001
Fleck,21,6,liv,SHU,MID,5.7,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,48.8,14.0,8.0,0.3,0.0,0.1,0.9,1.7,24.0,1899.0,-3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.07,0.07,0.08,0.05,19.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.4000000000000004,0.6299999999999999,2.4000000000000004,2.3999999999999995,-1.76,0.8599999999999994,0.41000000000000014,8.0,7.0,0.6200000000000001
Sharp,21,6,liv,SHU,FWD,5.7,0.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,4.9,61.0,10.3,2.7,0.0,0.5,1.9,2.8,321.0,920.0,-3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.5,0.0,1.05,0.5,0.54,0.04,19.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.4000000000000004,0.6299999999999999,2.4000000000000004,2.3999999999999995,-1.76,0.8599999999999994,0.41000000000000014,8.0,7.0,0.6200000000000001
Brewster,21,6,liv,SHU,FWD,4.5,6.9,0.7,1.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,11.4,2.0,1.5,0.7,0.0,0.2,0.4,1.0,30976.0,38641.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08,0.16,0.07,0.0,0.0,0.09,0.09,0.09,0.21,0.12,19.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.4000000000000004,0.6299999999999999,2.4000000000000004,2.3999999999999995,-1.76,0.8599999999999994,0.41000000000000014,8.0,7.0,0.6200000000000001
Lowe,21,6,liv,SHU,DEF,4.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.0,0.1,0.3,0.0,0.1,0.2,1.0,15.0,266.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.4000000000000004,0.6299999999999999,2.4000000000000004,2.3999999999999995,-1.76,0.8599999999999994,0.41000000000000014,8.0,7.0,0.6200000000000001
Fred,21,6,CHE,MUN,MID,5.3,0.1,1.7,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,33.0,21.9,11.0,6.5,1.7,0.0,0.3,1.1,1.5,661.0,459.0,-2.0,2.0,4.0,0.0,0.03,0.03,0.0,0.32,0.31999999999999995,0.04,0.04,0.01,0.05,0.05,0.18,0.16,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
de Gea,21,6,CHE,MUN,GKP,5.4,3.8,2.7,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,98.2,0.0,0.0,9.9,2.7,0.0,0.5,2.0,2.2,5064.0,6703.0,-1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Maguire,21,6,CHE,MUN,DEF,5.4,2.9,4.7,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,99.2,18.1,80.0,19.8,4.7,0.0,0.9,3.3,3.6,10500.0,6324.0,-1.0,1.0,5.0,0.0,0.010000000000000007,0.010000000000000007,0.06,0.18000000000000016,0.18000000000000016,0.03,0.03,0.01,0.04,0.04,0.27,0.27,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Shaw,21,6,CHE,MUN,DEF,4.9,1.0,1.0,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,61.8,57.2,29.0,15.0,1.0,0.0,0.2,1.0,1.0,1647.0,4198.0,-1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.13,0.14,0.01,0.01,0.02,0.03,0.03,0.17,0.15,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Rashford,21,6,CHE,MUN,MID,9.5,7.2,6.3,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,134.6,115.3,198.0,44.8,6.3,0.0,0.7,2.9,5.6,54295.0,24957.0,0.0,0.0,5.0,0.0,0.1299999999999999,0.1299999999999999,0.06,0.3999999999999999,0.27,0.28,0.28,0.08,0.36,0.36,0.39,0.11,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Fernandes,21,6,CHE,MUN,MID,10.5,22.0,6.7,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.6,275.4,139.0,64.0,6.7,0.0,0.6,3.2,6.8,60328.0,50550.0,0.0,0.0,5.0,0.0,0.10000000000000007,0.08999999999999997,0.13000000000000012,0.31999999999999984,0.18,0.6,0.09,0.3,0.89,0.39,0.42,0.1,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Lindelöf,21,6,CHE,MUN,DEF,4.9,1.3,2.7,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,75.8,15.2,6.0,9.7,2.7,0.0,0.6,2.0,2.5,3604.0,2956.0,-1.0,1.0,4.0,0.0,0.0,0.0,0.09,0.27,0.27,0.03,0.03,0.02,0.05,0.05,0.19,0.19,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Wan-Bissaka,21,6,CHE,MUN,DEF,5.4,8.6,4.3,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,112.4,32.3,44.0,18.8,4.3,0.0,0.8,2.6,3.5,27212.0,11773.0,-1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.020000000000000014,0.020000000000000014,0.03,0.03,0.01,0.05,0.05,0.12,0.08,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
McTominay,21,6,CHE,MUN,MID,4.9,0.3,2.0,3.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,61.8,74.6,52.0,18.8,2.0,0.0,0.4,1.6,2.0,1390.0,1007.0,-1.0,1.0,4.0,0.0,0.07,0.07,0.0,0.08999999999999986,0.059999999999999935,0.05,0.05,0.12,0.16,0.16,0.34,0.28,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Pogba,21,6,CHE,MUN,MID,7.8,1.4,1.3,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.8,32.9,38.0,10.4,1.3,0.0,0.2,1.0,1.6,3770.0,6941.0,-2.0,2.0,5.0,0.0,0.09,0.09,0.0,0.27,0.17999999999999994,0.05,0.05,0.01,0.06,0.06,0.29,0.24,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Martial,21,6,CHE,MUN,FWD,8.8,3.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,11.1,62.0,7.6,0.3,0.0,0.0,0.6,1.7,294.0,24521.0,-2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.03,0.02,0.02,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Greenwood,21,6,CHE,MUN,MID,7.2,3.2,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.8,32.6,50.0,9.6,1.0,0.0,0.1,0.8,1.5,1081.0,36718.0,-3.0,3.0,4.0,0.0,0.0,0.0,0.13,0.13,0.0,0.21,0.21,0.09,0.3,0.3,0.27,0.02,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
James,21,6,CHE,MUN,MID,6.3,0.3,0.7,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.2,42.4,86.0,14.2,0.7,0.0,0.1,0.5,1.0,298.0,779.0,-2.0,2.0,3.0,0.0,0.0,0.0,0.01999999999999999,0.06000000000000005,0.03,0.14,0.14,0.06,0.2,0.2,0.26,0.07,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Mata,21,6,CHE,MUN,MID,5.9,0.1,2.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.8,85.4,30.0,15.4,2.0,0.0,0.3,1.0,3.0,863.0,637.0,-1.0,1.0,2.0,0.0,0.06,0.06,0.1,0.11,0.020000000000000014,0.06,0.06,0.12,0.18,0.18,0.31,0.23,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Matic,21,6,CHE,MUN,MID,4.9,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,17.5,9.0,5.5,0.7,0.0,0.1,1.2,2.0,302.0,1280.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.04,0.04,0.44,0.4,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Bailly,21,6,CHE,MUN,DEF,4.9,0.2,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.1,0.0,2.5,-0.7,0.0,-0.1,-0.2,-0.5,34.0,2092.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Fosu-Mensah,21,6,CHE,MUN,DEF,4.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,30.5,16.0,6.4,0.0,0.0,0.0,0.0,0.0,193.0,383.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.32,0.34,0.34,0.43,0.38,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
van de Beek,21,6,CHE,MUN,MID,6.8,2.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,16.5,31.0,8.9,0.7,0.0,0.1,1.3,2.2,1534.0,19262.0,-2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.08,0.59,0.59,1.03,0.44,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Cavani,21,6,CHE,MUN,FWD,8.0,0.6,0.5,,,,,,,,,,,,,,,0.0,0.0,24.0,2.4,0.5,,0.1,0.1,1.0,,,0.0,0.0,1.0,,,,,,,0.48,0.48,0.0,0.48,0.48,0.36,0.0,15.0,,,,,,,,,,,,,,,,,
Ighalo,21,6,CHE,MUN,FWD,6.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.2,0.0,0.0,0.0,0.2,1.0,194.0,947.0,-3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6500000000000004,0.6499999999999999,0.21999999999999886,0.21999999999999972,0.4299999999999997,1.6999999999999993,0.8499999999999996,6.0,1.0,1.7299999999999995
Fabio Silva,21,6,NEW,WOL,FWD,5.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,13.1,40.0,5.6,0.0,0.0,0.0,0.4,1.0,677.0,4050.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.03,0.28,0.28,0.28,0.03,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Vitinha,21,6,NEW,WOL,MID,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,12.9,0.0,2.2,0.0,0.0,0.0,0.4,1.0,31.0,142.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.53,0.46,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Patrício,21,6,NEW,WOL,GKP,5.5,7.6,4.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,124.6,0.0,0.0,12.3,4.7,0.0,0.9,4.4,4.0,12714.0,14491.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Boly,21,6,NEW,WOL,DEF,5.5,2.5,5.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,99.4,5.6,22.0,12.7,5.3,0.0,1.0,4.2,3.8,10684.0,5556.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.21,0.21,0.01,0.01,0.0,0.01,0.01,0.11,0.11,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Coady,21,6,NEW,WOL,DEF,5.0,8.8,4.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,92.2,11.8,0.0,10.5,4.7,0.0,0.9,4.4,3.7,17842.0,13931.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.14999999999999994,0.0,0.0,0.01,0.01,0.01,0.07,0.06,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Jiménez,21,6,NEW,WOL,FWD,8.5,19.4,6.3,9.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,157.8,51.0,211.0,42.1,6.3,0.0,0.7,3.9,5.5,34906.0,66954.0,0.0,0.0,6.0,1.0,0.2999999999999998,0.2999999999999998,0.12,0.42000000000000015,0.05000000000000002,0.34,0.34,0.07,0.41,0.41,0.36,0.04,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Neto,21,6,NEW,WOL,MID,5.5,1.5,4.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,94.6,159.1,127.0,38.2,4.3,0.0,0.8,4.2,3.8,11044.0,7474.0,0.0,0.0,6.0,0.0,0.23,0.23,0.19000000000000009,0.54,0.12,0.09,0.09,0.1,0.19,0.19,0.31,0.15,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Neves,21,6,NEW,WOL,MID,5.3,1.6,2.0,3.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,64.6,57.4,79.0,20.2,2.0,0.0,0.4,2.1,1.8,1295.0,6478.0,-2.0,2.0,6.0,0.0,0.030000000000000027,0.030000000000000027,0.040000000000000015,0.20000000000000007,0.15000000000000002,0.09,0.09,0.03,0.13,0.13,0.27,0.16,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Dendoncker,21,6,NEW,WOL,MID,4.9,1.2,3.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,63.4,81.7,41.0,18.6,3.7,0.0,0.8,3.1,3.0,2227.0,4939.0,-1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.15999999999999998,0.15000000000000002,0.02,0.02,0.05,0.07,0.07,0.1,0.05,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Podence,21,6,NEW,WOL,MID,5.5,3.8,3.0,3.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,71.4,81.0,65.0,21.7,3.0,0.0,0.5,3.6,4.0,8700.0,26145.0,0.0,0.0,5.0,0.0,0.1499999999999999,0.1499999999999999,0.12,0.29000000000000004,0.11999999999999995,0.17,0.17,0.17,0.34,0.34,0.34,0.08,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Moutinho,21,6,NEW,WOL,MID,5.4,1.7,1.3,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.6,96.8,9.0,16.1,1.3,0.0,0.2,2.0,1.8,779.0,9519.0,-1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.09,0.1,0.1,0.21,0.17,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Semedo,21,6,NEW,WOL,DEF,5.5,2.3,4.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,54.0,41.4,28.0,12.4,4.7,0.0,0.9,2.7,3.8,19225.0,7345.0,0.0,0.0,4.0,0.0,0.0,0.0,0.06,0.37,0.35,0.11,0.11,0.02,0.12,0.12,0.23,0.12,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Traoré,21,6,NEW,WOL,MID,6.3,9.7,1.0,1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.8,70.5,23.0,15.2,1.0,0.0,0.2,1.6,1.7,7041.0,71779.0,-2.0,2.0,6.0,0.0,0.0,0.0,0.06,0.06000000000000005,0.0,0.05,0.05,0.1,0.14,0.14,0.2,0.07,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Kilman,21,6,NEW,WOL,DEF,4.1,9.5,7.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,76.0,35.1,0.0,11.1,7.7,0.0,1.9,5.6,7.7,168736.0,10053.0,1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.18,0.18000000000000002,0.0,0.0,0.05,0.05,0.05,0.12,0.09,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Vinagre,21,6,NEW,WOL,DEF,4.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,25.3,0.0,5.7,0.0,0.0,0.0,0.2,0.5,37.0,24038.0,-3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Marçal,21,6,NEW,WOL,DEF,4.9,0.2,0.7,1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.4,12.8,10.0,4.4,0.7,0.0,0.1,1.6,2.0,477.0,921.0,-1.0,1.0,4.0,0.0,0.06,0.06,0.08,0.13999999999999996,0.0,0.05,0.05,0.06,0.11,0.11,0.43,0.33,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
Hoever,21,6,NEW,WOL,DEF,4.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,15.2,2.0,3.1,0.3,0.0,0.1,0.4,1.0,155.0,171.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.17,0.17,9.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7599999999999998,0.7599999999999998,0.25,0.2599999999999998,0.5100000000000002,-1.1300000000000008,2.0500000000000007,5.0,4.0,1.79
